,Unnamed: 0,content,intensity,sentiment
1105,1105,i have had no interest at all to make any effort to meet men and when the chance arrises i then feel burdened with negative thoughts of he ll just be another idiot only after one thing,1,sadness
1106,1106,in a hurry to get to lectures and the car would not start,1,anger
1107,1107,i feel honoured to wear this one,1,happiness
1108,1108,this week i was phoned by an old friend with whom i lost contact a few years ago,1,happiness
1109,1109,i feel so thankful to be on their team,2,happiness
1110,1110,i was feeling quite impatient and must have hit the ad because thats when my internet died and vista virus pro started to bother me,1,anger
1111,1111,ive had to harden my heart to toughen my skin in order to truly protect myelf from feeling utterly devastated,1,sadness
1112,1112,i feel so damn complacent,2,happiness
1113,1113,fuzzball is more fun than mothers day  httptinyurlcomdhpol7,1,happiness
1114,1114,i felt apprehensive in regards to the party oftentimes in the past other men have made me feel resentful towards them when i attended with them,1,anger
1115,1115,i feel india management should and must be regretting the vital mistake they made during wc when they made a deadly mistake of dropping laxman for dinesh for just his fielding qualities when we all know that laxman is not at all a bad slipper,1,happiness
1116,1116,my dog died today we had her for 11 years i miss her so much,1,sadness
1117,1117,my young brother took my wristwatch in my abscence and sold it to his friend at a cheaper price,1,anger
1118,1118,i open my eyes wide and i feel the last bubble of precious air escape from my lips then everything goes black,1,happiness
1119,1119,i feel there is a really sincere pleasure to be found in pleasing others a kind of pleasure that can not be gained from anything else,1,happiness
1120,1120,i have been feeling so drained like there is no strength left inside of me to fulfill the simplest of tasks,1,sadness
1121,1121,i am sure the vast majority of decent working class people feel insulted about being derided as unable to be respectful towards referees and are the parents who watch their child s match shouting abuse and swearing etc,1,anger
1122,1122,i know that i will never see this place again and that would break my heart had not a thick layer of moss encased it in a thick shell muffling all other sharper feelings pleasant or painful,1,happiness
1123,1123,just like the old days  drinkin at the old spot ,1,happiness
1124,1124,i feel its an amazing resource for families traveling to orlando,1,happiness
1125,1125,missing someonee,1,sadness
1126,1126,when my husband and i decided to take a few days holiday after a particularly trying period,1,happiness
1127,1127,hey david gone on the eye yet its my birthday and you singing  ipswitchbest present ever have fun breakfast hunting,1,happiness
1128,1128,motherfuck qw,1,anger
1129,1129,im starting to feel a bit more resolved,2,happiness
1130,1130,didnt cry at the end but was very sad to see the last episode of er man that was a good series,1,sadness
1131,1131,i to feel unwelcome at her apartment certainly not,1,sadness
1132,1132, btw does it offend you yeah  we are rockstars pretty ok,1,happiness
1133,1133,i am still feeling the positive effects of my visit with therapist and i feel very confident in her abilities and connections to psychologists with the necessary dr,1,happiness
1134,1134,i feel blank and at a loss but hey that s old hat,1,sadness
1135,1135,i feel so hopeless because i m not doing well and i m really scared,2,sadness
1136,1136,when a friend of mine died in a hiking accident  i was not present there and only got the news later,1,sadness
1137,1137, lol yep  tell rhonda i said happy mothers day,1,happiness
1138,1138,i finish this note not wanting to sound sad i feel positive and happy iv written it down its gone from my head so i can stop dwelling and move on to making it happen,1,happiness
1139,1139,i got outside but all the drugs i took didnt exactly make me feel sociable at all,1,happiness
1140,1140,i felt sad when a friend of mine died and i felt that something had irrevocably gone away from me,1,sadness
1141,1141,i enjoyed the feeling of belonging and the sense that i was recognised and somehow valuable,1,happiness
1142,1142,my boyfriend decided to make an end to our relationship,1,sadness
1143,1143, its ok it just hurts abit i thought i was doing a good job if i was rude to people i could understand  x,1,sadness
1144,1144,  heheheheh lol i always figured hed send them your way if he got any dupes i felt bad not sending him stuff,1,sadness
1145,1145,i can eat plenty of it and feel totally satisfied i dont need to understand how it all works,2,happiness
1146,1146,httpbitlygqdbd  one of the saddest songs ive ever heard,1,sadness
1147,1147, here btw this is not a bot,1,sadness
1148,1148,i still feel too chub to wear the cute summer clothes i had dreamed of,1,happiness
1149,1149,i feel eager to do well and i feel like ive got more titles in me he concluded ominously,1,happiness
1150,1150,i didn t see how my going in the army and maybe going to vietnam would achieve anything except a feeling that i had punished myself and gotten what i deserved,1,sadness
1151,1151,i am starting to feel the strain of not having enough time i did however make up some lost time with a vengeance yesterday and today and got s of the giant granny panties quilted,1,sadness
1152,1152,i tend to question whether there is a god and if i feel i m in intelligent enough company i will tell them if they ask,1,happiness
1153,1153,car shopping with kacy yay,1,happiness
1154,1154,i highly recommend visiting on a wednesday if youre able because its less crowded so you get to ask the farmers more questions without feeling rude for holding up a line,1,anger
1155,1155, thanks for following me nice to meet you,1,happiness
1156,1156,i felt sad when my first boyfriend and i left each other it was neither his fault nor mine,1,sadness
1157,1157,ugh back to work today,1,sadness
1158,1158,i feel hated and i feel i cant do anything right,1,sadness
1159,1159,i feel joyful and not feeble,1,happiness
1160,1160,i feel accepted and loved and a place where i belong,1,happiness
1161,1161,my grandmother died,1,sadness
1162,1162,someone didnt show up at a meeting in spite of having agreed to come,1,anger
1163,1163,i feel he is talented and good,1,happiness
1164,1164,  awoooogahhhhhh heheee hope you get some decently priced breakfast real quick david,1,happiness
1165,1165,i feel satisfied with one viewing for the moment,1,happiness
1166,1166,im feeling guilty for not having written a beautiful poetic post expressing how thankful i am,1,sadness
1167,1167,i have swung between feeling resentful that others need me to feeling ashamed and angry that i am not more with it and able to be a better daughter sister friend citizen,1,anger
1168,1168,i felt very lonely was very dissatisfied with myself when i realised that i could feel very jealous of other women because of my boyfriend,3,sadness
1169,1169,when my uncle died of leukemia at age 35,1,sadness
1170,1170, and yep youve converted me to blip  been great to hear a lot of others suggestions  some pretty great stuff,1,happiness
1171,1171,leaving sf soon i just might cry,1,sadness
1172,1172,i know how u feel i hated how people say to just stop thinking about it but try to get help and distract yourself also try to get ur anxiety out in a healthy or helpful way,1,sadness
1173,1173,during the short period of my unemployment about six years back,1,anger
1174,1174,i feel relieved and ready to move on to the next series of challenges that life has to offer,1,happiness
1175,1175,goin to the mall and gonna see the movie ghost of gfs past i hope its good and top it all im goin alone  but ilook cute and feel good ,1,happiness
1176,1176,i would like to experience but i just wished to depart from the others to lay down and relieve myself from this odd sense of nausea and avoid having to make anyone feel bad about having brought up the restaurant in the first place,1,sadness
1177,1177,i lost all my friends im alone and sleepyi wanna go home,1,sadness
1178,1178,i did the yelling the feeling of being extremely mad,3,anger
1179,1179,   haha ty,1,happiness
1180,1180,i was feeling really awful by afternoon,2,sadness
1181,1181,i have a feeling that there will be plenty of football watching and that we will be indulging in many delicious eats this weekend,1,happiness
1182,1182, deb i am looking forward to exploring simpleologymark joyner  ill be back in about 10 hours,1,happiness
1183,1183,i suffer this kind of exhaustion i feel useless,1,sadness
1184,1184, hell know tupac lyrics too,1,happiness
1185,1185,i suggest before you begin you take some time to reflect on your relationships and understand what specifically makes you feel valued and loved and what makes you feel insecure and unnecessary,1,happiness
1186,1186,a friend came to tell me that her father invited me to go on holiday with them in benidorm otherwise i could not afford to go on holiday,1,happiness
1187,1187, i feel lost  i keep running in my head from staring faces haha basicallyheadache amp eyes hurt,1,sadness
1188,1188, haha no problem its fun isnt it,1,happiness
1189,1189,i cant imagine the agony those folks feel waiting for news about their own sentimental things,1,sadness
1190,1190,while still at school a friend died of cancer after being ill for a long time she was 17 yrs old,1,sadness
1191,1191,i got into the house feeling fairly calm the photographer is weaving his way in and out of bridesmaids doing touch ups my dad is telling a story my mom is running in and out of the house i manage to go through my list before the bridesmaids start clamoring for the dress,1,happiness
1192,1192,i suppose thats why i feel so melancholy about the whole thing,1,sadness
1193,1193,i am feeling so grumpy today,2,anger
1194,1194,i feel burdened by my own expectations,1,sadness
1195,1195,i mean when i say i used to feel like an ugly brown pair of shoes ask him to change your mind,1,sadness
1196,1196, theres a 9 year waiting list to get an appointment,1,sadness
1197,1197,i feel like im a hateful person sometimes,1,anger
1198,1198,i feel very honoured to have been asked,3,happiness
1199,1199, dude i feel really bad but it doesnt work i dont have a serial for it so it cant be used,1,sadness
1200,1200,i even dare to try to explain in words how i feel about this gorgeous boy who is here at my house every other day holding my hand through lifes dismays,1,happiness
1201,1201,when my mother interfered in my life,1,anger
1202,1202,i constantly worry about their fight against nature as they push the limits of their inner bodies for the determination of their outer existence but i somehow feel reassured,1,happiness
1203,1203,never does  anything good school and rabbit it my life cycle dunno how to tune a giutar so i am stuffed,1,anger
1204,1204,i sing i swim this feels like a pleasant passing of time song,1,happiness
1205,1205, your welcome hun    they are all amazing people  make sure to say hello to them,1,happiness
1206,1206,i always plant a big section of lettuce and i leave it open for those pesky bunnies so that they can feel all rebellious as if they are raiding my garden,1,anger
1207,1207, thanks stephen appreciate it,1,happiness
1208,1208, i can so sympathise with that,2,sadness
1209,1209,theres nothing worse than working on a friday night and having to wake up at 6 am on a saturday i want my babe,1,sadness
1210,1210,i am feeling pretty shitty about it maybe i should tell him to kiss my ass,2,sadness
1211,1211,ive found some truly wonderful people for which i feel so incredibly blessed to have met,2,happiness
1212,1212,when i failed an exam last summer  i had worked very hard for it and i was very disappointed thinking that it was hopeless to continue at college  i did overreact,3,sadness
1213,1213,i feel as rich as solomon,1,happiness
1214,1214,i didn t give up blogging but i still feel that i want to make my posts more useful to my readers,1,happiness
1215,1215,i feel helpless and lacking right at this moment all i want to do is go to edmonton and then wainwright and look after david,1,sadness
1216,1216,i was feeling pretty crampy,1,happiness
1217,1217,i was tired of feeling hurt,1,sadness
1218,1218,i realize that i sound a little overdramatic when i say that but if you sincerely feel that way you have clearly missed the point of all of these posts,1,sadness
1219,1219,gotta buy the second season of  ghost whisperer now but noo moneyy,1,sadness
1220,1220,i walked in on a teenage patient of mine i work in a hospital as he was going through my office drawers and he had removed money from my purse,1,anger
1221,1221,i feel numb right now i thought i was feeling angry but now i dont know i dont feel anything should i be sad should i be happy or angry i dont know how to feel anymore,1,sadness
1222,1222,i was too sleepy earlier and i didnt get to see matt,1,sadness
1223,1223,work,1,sadness
1224,1224, i love it when you call me chica,1,happiness
1225,1225,i also tell you in hopes that anyone who is still feeling stigmatized or ashamed of their mental health issues will let go of the stigma let go of the shame,1,sadness
1226,1226,a friend told me about his cousin who is my girlfriend he said she had treated him in a mean and nasty way i was surprised because in front of other people she had always treated him in a friendly way i am very sad about it,1,sadness
1227,1227,i have a creative group of friends i can go to when im feeling creative,1,happiness
1228,1228,the first time i really fell in love with a girl,1,happiness
1229,1229,i feel are too special to pass up but dont have a use for myself and to hopefully offset the expense of our forays,1,happiness
1230,1230, hi 80th fallower,1,happiness
1231,1231,when i was ditched by my girlfriend,1,sadness
1232,1232, happy happy birthday,1,happiness
1233,1233,when i dived among sharks and the brightly coloured fish on the outer reef of tvavni fidgi,1,happiness
1234,1234,i was learning to just deal with the nausea amp manage the unpleasantness of it at work trying to keep anyone from knowing but my sister told me there was no need to suffer amp feel miserable amp to call my dr for some zofran,1,sadness
1235,1235,had a shitload of fun with her friends,1,happiness
1236,1236,im kind of at a stage whereby im feeling disillusioned about being myself,1,sadness
1237,1237,i watched a football match with my old friend  the performance of the team was very good and the team members were full of spirit  the match was excellent and every time a goal was scored i felt excited,3,happiness
1238,1238,i am only providing the link as a courtesy to its author but it was all about stuff that was either before my time or i never experienced even if i lived when it was available so i couldn t feel emotional about any of it,1,sadness
1239,1239,i feel kind of shamed about myself,1,sadness
1240,1240,when i took my entrance exams successfully and also when i got my school leaving certificate because the delivering ceremony was extremely official,1,happiness
1241,1241,i wanted to clear up a misunderstanding with a friend that i had caused a third person meddled in our conversation turned my efforts to ridicule so that i did not succeed in what i had intended,1,anger
1242,1242,i feel like im being petty about this,1,anger
1243,1243,lost my dc hat ,1,sadness
1244,1244, love those panties,1,happiness
1245,1245,oowwwwhy do wisdom teeth hurt so much,1,sadness
1246,1246,i feel so thrilled to share with my fans because lots of my songs are inspiring,1,happiness
1247,1247,off to bed i gohave a great moms day all you moms,1,happiness
1248,1248, bye selena too bad i didnt get to talk to u while u were here,1,sadness
1249,1249,i feel neglectful that i have to skip over all the entries from this community and that i dont have the time to be as religious as i had been,1,sadness
1250,1250,i honestly feel rejected,1,sadness
1251,1251,when i decide to be on time for something that devil is always there to counteract frustrating but not discouraging,1,sadness
1252,1252,i feel lethargic and unmotivated in the mornings to wake up and blog or catch up on other things that i could do in the mornings so i can have my evenings free,1,sadness
1253,1253,first compree over  completed the exam in 2 hrs instead of the alloted 3,1,happiness
1254,1254,now i have to think of things to say    and before that i have to make super chunk chocolate muffins with my kids,1,happiness
1255,1255,im feeling a little bit melancholy tonight,1,sadness
1256,1256,im feeling very frustrated with my novel in progress right now and i cant even decide why,3,anger
1257,1257,sleeptake twothis better work,1,happiness
1258,1258,i don t feel so exhausted all the time,1,sadness
1259,1259,i feel proud of myself for finishing with good test scores and for expanding my education,1,happiness
1260,1260,i don t want to tag people who think this is silly but if there are people out there who want to be tagged i wouldn t want to make them feel unwelcome,1,sadness
1261,1261, thanks and to you as well,1,happiness
1262,1262,i feel a bit like franz liebkind in the producers not many people know it but the fuhrer was a terrific dancer,2,happiness
1263,1263,this wraps it up well again a lesson that you shouldnt take nude photos of yourself when youre famous or maybe you really should,1,sadness
1264,1264,need to sleep but cant,1,sadness
1265,1265,i feel like i had this bitchy undertone the whole convo like kinda sarcastic,1,anger
1266,1266, happy juddday tom,1,happiness
1267,1267,im still feeling really shitty and undeserving of their love,2,sadness
1268,1268,i have this really bad feeling that cold is what i will be for a few months,2,anger
1269,1269,i don t feel too troubled over work anymore getting used to the movement of the day,1,sadness
1270,1270,i feel so friggin blessed with a wonderful career and family,2,happiness
1271,1271,i feel soo lonely,2,sadness
1272,1272,i always dread but end up leaving feeling positive,1,happiness
1273,1273,lol my moms present cost 69 dollars,1,happiness
1274,1274, oh i had lots put on my desk during those years  i guess if theyve done it to you then it would be ok to do it back lol,1,happiness
1275,1275, yea i think i waited to long oh well thats cool i should have signed up for more but im already done with core classes,1,happiness
1276,1276, ummm sure i miss yall alot too  i think you know who i meant,1,sadness
1277,1277,im good at hiding my true feelings or blurting them out in sarcastic tones,1,anger
1278,1278,i feel is a dull worry,1,sadness
1279,1279,ive tried bare minerals but it makes me feel like my face is dirty,1,sadness
1280,1280,the sun is shining,1,happiness
1281,1281,i never feel ecstatic or bouncy or anxious,1,happiness
1282,1282, thank you good sir it has been a surprisingly good afternoon very productive,1,happiness
1283,1283,i am quick to anger and lash out yet even quicker feel remorseful almost immediately,1,sadness
1284,1284,i am feeling all useful,1,happiness
1285,1285,i know you do but i m feeling impatient cause i asked you a question in mine and i m waiting for an answer,1,anger
1286,1286,when i passed successive exams to enter the school of medicine,1,happiness
1287,1287,i help my daughter when she is feeling angry,1,anger
1288,1288, thank you now well just have to see how long it takes me to finish the damn thing,1,sadness
1289,1289,found none,1,sadness
1290,1290, what did you dohaha just wash your feet and go to bedmommas boy,1,happiness
1291,1291,when i was told a friends baby had been born with only partial sight this was her first child and she was not young the mother that is,1,sadness
1292,1292,the death of an animal we had reared,1,sadness
1293,1293,i feel like i get easily distracted in making things and switch around to many different projects throughout a week,1,anger
1294,1294,i can only imagine the countless law suits and counter law suits based on people feeling boo hoo hoo that their precious civil rights had been violated,1,happiness
1295,1295,i should welcome feeling those that have gone before me i almost feel doomed by it,1,sadness
1296,1296,i have to go to work,1,sadness
1297,1297,i dont think that is true and i have tried to explain my feelings but he replies that if i am submissive to him i wouldnt question his authority on the subject,1,sadness
1298,1298, sounds good to me  hahaha,1,happiness
1299,1299,i feel my comments or opinion are sincere but some people get the wrong message,1,happiness
1300,1300, and hes not even fat huh  hes just friggin huge  i have a freak,1,sadness
1301,1301,i lost my grandfather whom i loved very much  i had not known that he had been ill for a very time when i received this message he was already dead,3,sadness
1302,1302,i have studied logic and ethics and i know with certainty that the motivation of feeling superior is not an excuse for judgement finger pointing and its eventual consequence hatred and in this case homophobia,1,happiness
1303,1303,i have been having a really hard time feeling hopeful about much over the last few months,2,happiness
1304,1304,when my present boyfriend asked me initially to go out with him i had waited a long time for this to occur,1,happiness
1305,1305, ha youll do fine just be positive  ampaha i know huh wht a long conversation i remeber you and allyson did even lnger ones x,1,happiness
1306,1306,my best friend suddenly acting strange towards me,1,sadness
1307,1307,my sister was impolite to my father when the family was having lunch together at a restaurant  she thought that our parents had been prejudiced against her this was an extreme thought,1,sadness
1308,1308,i feel lonely and he always talks to me,1,sadness
1309,1309,i received some excellent birthday presents  party was the usual success,1,happiness
1310,1310, everyone seems to love it but it felt kinda lazy and repetative to me  i was really disappointed,2,sadness
1311,1311,im feeling stupid,1,sadness
1312,1312, oh what the hell  way to tell me,1,sadness
1313,1313,i know when i have had a crappy day and didn t feel productive i feel lousy and sleepy in the evening,1,happiness
1314,1314,i feeling so agitated right now,2,anger
1315,1315,when my mother was tremendous on the phone and we talked for hours she was in a good mood,1,happiness
1316,1316,has just finished recording the improvisation for the second instrument in the latest podcast and is happy nearly mixing time,1,happiness
1317,1317,im not crossing things off ever growing to do list i feel like i keep making stupid silly mistakes in all areas of my life amp im just tired,1,sadness
1318,1318,ooh whatchu goin as monsterpaloozas this weekend for us  on the no ink i wont be a stressed contestant this year miss u x0,1,sadness
1319,1319,when my father made my mother go through really terrible situations i felt furious impotent nervous upset ,1,anger
1320,1320,i find myself seeking and yearning for love and acceptance from people that can not provide it and then being disappointed when i am alone and feeling unloved and unworthy,1,sadness
1321,1321,i did feel things it was often just repressed fear and anxiety and distrust,1,sadness
1322,1322, we had scones this afternoon they were great  were gonna make cupcakes this week on wednesday,1,happiness
1323,1323,caught up on emails for my research project  yay for labels and search in gmail  much easier,1,happiness
1324,1324,i meditate i feel i am vast very vast  do you know itwhat do you think about,3,happiness
1325,1325,todays weigh in  only lost 12 pound this week o depressing,1,sadness
1326,1326,so now i dont get my car back til monday boooo,1,sadness
1327,1327, thanks fotoreportage coming soon,1,happiness
1328,1328,i wanted to see a friend i had been looking forward to it and had certain expectations but he did not pay any attention to me played cards with other people,1,anger
1329,1329,i get older i desire to find creative ways to continue to be a dancer because i feel like the time when the body stops reacting and responding to dance is the time when the artistic level is honed in a really great way,1,happiness
1330,1330,i have my best most productive happiest days when i m feeling inspired,1,happiness
1331,1331, lol y does ur tweet sound like ur voice yelling at me  lol,1,anger
1332,1332, aw babyy im sorry  i gots too excited haha lt333,1,happiness
1333,1333,i can feel it coming and im determined to see it through,1,happiness
1334,1334,found out that me and my best friend are both chosen for the english lectures,1,happiness
1335,1335,good dinner on the national day,1,happiness
1336,1336,i feel slightly embarrassed that i keep telling myself and trying to make myself believe that life is actually to enjoy just to be let down harder and harder each time,2,sadness
1337,1337,i was very sad at hearing that my grandfather had passed away,3,sadness
1338,1338,passing an exam i did not expect to pass,1,happiness
1339,1339, haha  i love dnt regret it now with tyga lt3 but just randomly deleon sings on tifanny blews haha like one line xd,1,happiness
1340,1340, httptwitpiccom3a5ho  hahaha ily ashley ur like the best in the world,1,happiness
1341,1341, have fun amorsote even tho u forgot my bday which is today,1,sadness
1342,1342,im feeling stressed retail therapy is the way,1,anger
1343,1343,i feel a little isolated being in my house all the time,1,sadness
1344,1344,i feel heartbroken and sad,1,sadness
1345,1345,i really feel like is mostly the culmination of starting to play more clubs and wanting to make more dancefloor friendly stuff and having stuff that has a certain tempo range that fits nicely in that setting,2,happiness
1346,1346,i cant really understand my feeling cause its a mixture between bitter and a sour one which even i dont get,1,anger
1347,1347,i feel foolish for thinking this would work,1,sadness
1348,1348,prom was awesome,1,happiness
1349,1349,dance gavin danceattack attacka skylit drive tonight  im so exciteddddd,1,happiness
1350,1350,the quotcatch me if you canquot dvd that i rented from blockbustercom yesterday was cracked figured it out about 35 minutes into the movie,1,anger
1351,1351,i mention that im feeling cranky,1,anger
1352,1352,i always had this feeling though that if we did have more surely surely god would give me a break and bless me with a peaceful baby,1,happiness
1353,1353,i feel ungrateful for complaining but i also feel cheated by sitting here quietly,1,sadness
1354,1354,i feel inside or how that creative person seems to be gone,1,happiness
1355,1355,ive been thinking about it because recently theres been times ive been overwhelmed with gratitude to the point of tears and other times im thinking about it because im im feeling so incredibly ungrateful maybe also to the point of tears and wondering why,1,sadness
1356,1356,i feel doomed to failure,1,sadness
1357,1357,i feel ridiculously glamourous in it i never want to take it off i may become a recluse just so that i can wear this dressing gown all day swan about,1,happiness
1358,1358,i was called and invited to have a talk about a job i wanted to have,1,happiness
1359,1359,i feel summer session title bookmark at digg rel nofollow target blank img src http www,1,sadness
1360,1360,relatives visiting me,1,happiness
1361,1361,i probably should have written this closer to thanksgiving but i was busy and frankly not feeling particularly lucky,1,happiness
1362,1362,i only have a couple of things left to make and at the start of december i am done and feeling smug,1,happiness
1363,1363,heading to xs with nadia yeee,1,happiness
1364,1364,i often feel the need to defend just about anything even in casual conversation like blue s from the color code are usually christmas fanatics and i jump in and,1,happiness
1365,1365,i feel empty after cheated in the name of friendship i was broken,1,sadness
1366,1366,when i learnt of the death of a friend,1,sadness
1367,1367,i was cooking my dinner feeling pretty melancholy when zane lowe gave it the first spin on his radio one show on tuesday and the song matched my mood perfectly,1,sadness
1368,1368,i know you feel supporting an inept city manager who has cost the tax payers millions already with his bungling is important,1,happiness
1369,1369,i baht into usd and feeling very satisfied with how little i spent,3,happiness
1370,1370, im missin u guys by a day ill b there tomorrow  butttt see u june 18th with the blockkkkk,1,sadness
1371,1371,i also feel the need to say thank you to the boy who helped me realize the above for showing me an absolutely splendid and hot night,1,happiness
1372,1372,i tells him not to feel troubled over her,1,sadness
1373,1373, haha true  thankfully the regular keyboard does the job most of the time,1,happiness
1374,1374,good mornin twiggas,1,happiness
1375,1375, haha abbreviate it  so its not so bulky,1,sadness
1376,1376,i have been feeling regretful recently that i did not know back then that the abuse was not my fault and that it did not happen because of who i was but because of who they were,1,sadness
1377,1377,i feel pathetic as if i have no meaning,1,sadness
1378,1378, i could have i had extra tickets plus we had two twitter giveaways  well get you next time,1,sadness
1379,1379,i was given a gift by my sister there were many pleasant things in this parcel,1,happiness
1380,1380,i feel a bit pissed off because we went first,2,anger
1381,1381,woo just made this follow me,1,happiness
1382,1382,i felt joy when i passed the worst phase in my life and discovered how many people considered me important to them,1,happiness
1383,1383,my head hurts  can wait to see the new photoshoot,1,sadness
1384,1384,i want you to snap out of it and simply feel simply live laugh enjoy this life no matter how idiotic it is,1,sadness
1385,1385,yes we can  make it obama,1,happiness
1386,1386,when i knew the feelings of a beloved person,1,happiness
1387,1387,sticks and stones may break my bonesbut words will hurt forever,1,sadness
1388,1388,ive been thinking about that this morning and realizing that my ordinary life is starting to feel dull,1,sadness
1389,1389,at dancingwaiting for my turn  hope i get my newww cd with the funky reel music todayy,1,happiness
1390,1390,i feel rewarded and useful and valuable anyway,1,happiness
1391,1391,i go further let me tell you why i feel unhappy,1,sadness
1392,1392, girls are confusing,1,sadness
1393,1393,i will be able to feel a little bit more emotional freedom,1,sadness
1394,1394, yeh me 2,1,happiness
1395,1395,i feel a flare of anger because it still pains me to think of mal being abused like that but i can t help wonder now if he might be right,1,sadness
1396,1396,i feel smart yet comfortable in it i feel good when i wear it,1,happiness
1397,1397,i read promotional emails and advertisements or listen to television commercials and dialogue in shows and movies or hear people around me in everyday life use commands such as the following examples i feel dismayed for them,1,sadness
1398,1398,i feel like prom dresses this gorgeous did not exist five years ago,1,happiness
1399,1399,lil cuz coming round today she 5  aww  haha,1,happiness
1400,1400,is going to miss reemer for a couple of months now the tour is over,1,sadness
1401,1401,when one of my closest friends failed to make it to the third year of university,1,sadness
1402,1402,good morning  just took the longest shower ive ever taken in my life like 45 to 50 min shower woah lol,1,happiness
1403,1403,im still paying attention but i feel distracted,1,anger
1404,1404,ugh i am soooo drag assing today  but on a brighter note i got my g1 update amp it is the biznesssss,1,sadness
1405,1405,im feeling very blessed to live in a state with such beautiful sights like virginia has,3,happiness
1406,1406,im upset with myself because i really feel like i have a blank years from years old,2,sadness
1407,1407,literally laid in bed all day major headache,1,sadness
1408,1408,i know we create our own destiny but do you ever feel resentful for the way your life turned out,1,anger
1409,1409,i met again a very good friend whom i had not seen for a long time,3,happiness
1410,1410,i am already feeling so tortured for having to wait for the results i need to sleep early coz i wake up at am these days,2,anger
1411,1411,home now,1,happiness
1412,1412,i didn t leave feeling sarcastic and annoyed at having to treat someone as though they re better than me,1,anger
1413,1413,see no evil starring wwe wrestler kane you should watch it,1,happiness
1414,1414,i feel like im gonna be so greedy with him cuz i just love him so much,1,anger
1415,1415,i actually feel hopeful today,1,happiness
1416,1416,i was feeling emotional crying for no apparent reason but at the time it feels like the world is ending,1,sadness
1417,1417,i feel i am doomed to repeat endlessly through my whole life,1,sadness
1418,1418,i have a feeling often and often that its dangerous to wait for things that if you wait for things they only go further and further away,1,anger
1419,1419, awwwh    sorry  well be glad when youre closer to us though,1,sadness
1420,1420, i wasnt feeling it,1,sadness
1421,1421,disappointed i forgot to tweet something really inappropriate  yelled in whole foods yesterday amp now i cant remember it,1,sadness
1422,1422,i feel jaded about stpm sigh,1,sadness
1423,1423,i feel groggy but ok get up and leave the house with a luxurious baby free day in the office ahead of me,1,sadness
1424,1424,i still feel violent but my ideas of torturing are far more tame than they were yesterday,1,anger
1425,1425,when i heard about the way a parent of a friend had mistreated him,1,anger
1426,1426,i feel enraged by the amount of people participating for the chance to break things or those who treat it as a tourist event,1,anger
1427,1427,i kind of feel a little petty about this,1,anger
1428,1428,i want to feel valued i do and appreciated i do and know the people who love me arent going anywhere even if the nature of the relationship changes,1,happiness
1429,1429,when the morning newspaper has not arrived,1,anger
1430,1430,and you could have it all my empire of dirt im in aampe with dad im freezing fully shivering every1 else is warm  no fones allowed ffs,1,anger
1431,1431,sitting watching britains got f all talent but have watched a small girl cry and its sad,1,sadness
1432,1432, always good to polish off a few in the comfort of your own home  nothing mischevious went down just a fab night gossiping,1,happiness
1433,1433,im exhausted in excruciating pain and feeling extremely hostile,1,anger
1434,1434,i feel listless and things have been rather strained around here lately,1,sadness
1435,1435,i hope that you enjoyed viewing and feel free to leave a comment,1,happiness
1436,1436, ok see you at da climbing,1,happiness
1437,1437,i also baked enough cookies to take to my local bbw tomorrow night i feel so bad for the employees who have to work,1,sadness
1438,1438,i do exercise i feel energetic and i am able to perform my other tasks in a very good manner,1,happiness
1439,1439,i went around the rest of the night feeling dumb for showing this blind woman a photo,1,sadness
1440,1440,i think i must have caught a mild version of big as cold as i had the sniffles and was just not feeling inspired,1,happiness
1441,1441,i always feel like ive been assaulted by his pics,1,sadness
1442,1442,i was able to guess or pick up on a lot of the plot twists in this episode from the first hints we were given and whether thats moffat using really obvious foreshadowing or me having a solid grasp of his narrative logic im not sure but i like it it both builds suspense and makes me feel clever,1,happiness
1443,1443,what a fantastic saturday,1,happiness
1444,1444, gotcha  my place is atlantic side  better for surfing   plus i like to be close to the crazy foreign restaurants mmm fl,1,happiness
1445,1445,i always feel invigorated while listening to her that we can win this war against predatory school deform,1,happiness
1446,1446,i had a quarrell with my boyfriend and decided to finish with him and and my easter holidays,1,sadness
1447,1447,i let every angry thought run through my head crying as i sat with those feelings and then i convinced myself to let them go,1,happiness
1448,1448,i feel the need to reach out and see what fabulous plans you have for igniting your brand influence this summer,1,happiness
1449,1449, until i break up with you via a 27 second phone call,1,sadness
1450,1450,nothing like charley biggs chicken  753am,1,happiness
1451,1451,i get this feeling that tells me its ok if you don t do it today you ll start again tomorrow when you have more energy,1,happiness
1452,1452,i also cant sleep because all my life feels totally totally fucked and it makes no sense at all on one level i am sober and therefore all should be well but i have been living in so much self centered self willed thought and action and iam in such a world of pain right now,1,anger
1453,1453, sure is,1,happiness
1454,1454,when my mother and father were on an excursion in chechoslovakia and i was at a student camp and i heard over the radio about the events that were taking place there,1,sadness
1455,1455,i feel pretty content i feel pretty content,2,happiness
1456,1456,i love it when it rains on me when im golfing,1,happiness
1457,1457,i feel determined even if nervous about the unknown future its perhaps even a bit thrilling,1,happiness
1458,1458,i did not do all this to feel pretty might i add,1,happiness
1459,1459,i can t imagine any reader feels lethargic calm and content after reading it,1,sadness
1460,1460, sniff sniff  take care ravels hopefully well be chatting again soon in the mean time ill hella miss you,1,sadness
1461,1461,bloody exams next week,1,sadness
